age,short_passing,long_passing,ball_control,interceptions,positioning,vision,marking,gk_handling,gk_reflexes,Points-16/17,Start-16/17,Sub-16/17,Goals-16/17,A-16/17,CS-16/17,Yellow-16/17,Red-16/17,Off-16/17,Pen_SV-16/17,Pen_M-16/17,Goals_conceded-16/17,OG-16/17,Points-15/16,Start-15/16,Sub-16/17.1,Goals-15/16,A-15/16,CS-15/16,Yellow-15/16,Red-15/16,Off-15/16,Pen_SV-15/16,Pen_M-15/16,Goals_conceded-15/16,OG-15/16,league_English Championship,league_English Premier League,league_French Ligue 1,league_French Ligue 2,league_German 2. Bundesliga,league_German Bundesliga,league_Italian Serie A,league_Italian Serie B,league_Spanish Primera Division,league_Spanish Segunda Division,league_Turkish Super Lig
33,35,35,21,17,10,43,18,80,82,59,21,3,0,0,8,0,0,1,1,0,33,0,97,33,1,0,0,12,2,0,0,1,0,41,0,0,0,0,0,0,0,1,0,0,0,0
34,24,31,21,9,7,43,11,69,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37,25,34,18,25,17,40,13,73,82,77,35,0,0,0,9,2,0,0,2,0,63,0,75,32,1,0,0,7,1,0,0,2,0,51,0,0,1,0,0,0,0,0,0,0,0,0
30,26,32,24,21,11,31,13,81,82,1,2,36,0,0,0,0,0,0,0,0,5,0,34,15,23,0,0,4,0,0,0,0,0,27,0,0,1,0,0,0,0,0,0,0,0,0
27,26,18,13,10,12,56,15,65,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26,33,32,21,16,12,16,14,76,81,84,37,0,0,0,9,1,0,0,1,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24,27,19,19,21,16,31,20,60,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
34,36,32,25,23,14,42,15,79,84,79,38,0,0,0,6,2,0,0,0,0,51,0,39,15,2,0,0,4,1,0,0,0,0,17,0,0,1,0,0,0,0,0,0,0,0,0
29,25,30,23,23,16,39,12,63,68,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26,17,21,23,24,10,41,11,74,80,57,30,1,0,0,4,0,0,0,1,0,50,0,78,37,0,0,0,8,0,1,0,0,0,54,0,0,0,1,0,0,0,0,0,0,0,0
28,23,14,18,11,9,14,13,67,69,6,1,37,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29,35,33,12,22,12,44,16,80,84,115,38,0,0,1,12,1,0,0,1,0,42,0,63,31,0,0,0,5,0,0,0,0,0,45,0,0,0,1,0,0,0,0,0,0,0,0
25,37,33,22,22,7,53,8,84,83,65,34,0,0,0,6,0,0,0,0,0,55,0,102,33,1,0,0,13,0,0,0,1,0,38,1,0,0,0,0,0,1,0,0,0,0,0
35,36,32,18,12,12,47,17,69,75,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,2,0,0,1,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1
34,39,32,35,25,13,40,13,71,78,0,0,32,0,0,0,0,0,0,0,0,0,0,57,23,15,0,0,7,2,0,0,0,0,31,0,0,1,0,0,0,0,0,0,0,0,0
25,24,24,23,10,6,31,19,57,62,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39,26,31,21,21,11,32,19,65,69,0,0,28,0,0,0,0,0,0,0,0,0,0,3,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21,31,25,21,22,13,36,14,64,70,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
34,22,16,24,16,15,24,12,59,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23,31,21,22,18,11,14,9,62,67,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
33,27,29,14,24,14,40,13,82,80,87,36,2,0,0,8,1,0,0,1,0,49,0,87,28,3,0,1,9,1,0,1,1,0,28,1,0,0,0,0,0,0,0,0,0,0,1
35,24,22,22,23,13,53,13,79,81,77,24,3,0,0,9,0,0,0,0,0,22,0,51,20,0,0,0,6,0,0,2,1,0,29,1,0,0,0,0,0,0,0,0,0,0,1
25,31,25,23,19,15,35,13,69,79,31,14,18,0,0,3,1,0,0,0,0,19,0,74,33,0,0,0,8,3,0,0,1,0,51,0,0,0,0,0,0,1,0,0,0,0,0
36,35,23,20,20,11,36,15,71,74,42,21,17,0,0,4,3,0,0,1,0,35,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
35,23,18,18,13,6,12,15,66,73,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29,44,47,70,36,69,65,23,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31,37,37,19,26,13,35,16,75,79,88,35,1,0,0,11,0,0,1,0,0,51,0,111,37,1,0,0,14,2,0,1,0,0,40,0,0,0,1,0,0,0,0,0,0,0,0
34,56,54,41,23,15,69,11,80,81,62,23,8,0,0,5,0,0,1,1,0,28,0,122,33,0,0,0,15,0,0,1,0,0,23,0,0,1,0,0,0,0,0,0,0,0,0
30,38,36,22,27,12,38,14,76,77,-1,0,33,0,0,0,0,0,0,0,0,6,0,24,17,19,0,0,3,3,0,0,0,0,33,0,0,0,0,0,0,0,0,0,1,0,0
31,20,21,22,24,17,19,13,70,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
33,27,35,12,17,11,32,10,65,76,0,1,36,0,0,0,1,0,0,0,0,2,0,5,2,35,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0
22,36,35,22,26,13,20,16,58,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
29,19,22,18,15,9,34,7,53,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24,31,26,31,16,7,40,15,66,74,6,6,26,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22,20,19,19,11,5,30,16,59,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31,26,29,21,13,10,30,19,74,74,2,2,35,0,0,0,0,0,0,0,0,4,0,67,35,3,0,0,6,3,0,0,0,0,50,1,0,0,0,0,0,0,1,0,0,0,0
32,24,26,19,20,15,52,15,79,87,140,36,0,0,0,17,1,0,0,2,0,28,0,101,36,0,0,0,12,3,0,0,2,0,50,0,0,0,1,0,0,0,0,0,0,0,0
24,30,42,23,22,19,38,19,69,73,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,13,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0
30,33,34,33,18,11,38,13,69,77,43,22,14,0,0,4,1,0,0,1,0,39,0,12,6,30,0,0,2,0,0,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0
26,50,51,42,30,12,68,13,85,90,116,35,0,0,0,14,2,0,0,0,0,29,0,111,34,0,0,0,15,0,0,0,0,0,33,1,0,1,0,0,0,0,0,0,0,0,0
32,21,29,21,24,13,42,13,71,76,1,16,19,0,0,0,0,0,0,0,0,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
28,36,32,32,25,16,40,10,71,84,0,1,33,0,0,0,0,0,0,0,0,5,0,13,4,30,0,0,2,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0
24,24,33,19,18,12,45,13,67,71,6,1,19,0,0,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
31,42,45,22,22,13,51,11,69,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32,29,28,21,20,10,32,12,65,74,0,0,13,0,0,0,0,0,0,0,0,0,0,0,1,28,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0
18,27,21,17,15,9,48,7,56,51,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26,36,36,23,22,13,31,13,66,74,0,0,0,0,0,0,0,0,0,0,0,0,0,14,11,27,0,0,2,2,0,0,0,0,23,0,1,0,0,0,0,0,0,0,0,0,0
29,18,13,21,13,12,25,12,62,73,11,9,17,0,0,0,1,0,0,0,0,15,0,13,11,21,0,0,1,0,0,0,0,0,23,0,0,0,1,0,0,0,0,0,0,0,0
29,29,41,22,12,9,42,9,69,83,2,3,33,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34,27,24,20,18,15,37,13,58,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
33,32,31,22,22,7,37,10,80,73,33,14,14,0,0,3,1,0,0,1,0,22,0,38,21,2,0,0,5,1,0,0,0,0,39,0,0,0,1,0,0,0,0,0,0,0,0
35,28,23,23,16,11,53,14,84,80,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,14,0,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0,1,0,0
27,34,32,19,22,11,36,16,71,77,0,2,34,0,0,0,0,1,0,0,0,3,0,28,23,13,0,0,3,1,0,0,0,0,43,2,0,0,0,0,0,0,0,0,0,1,0
38,34,12,23,15,10,32,16,65,63,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19,26,25,22,25,12,20,19,57,68,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20,39,37,24,10,6,30,7,60,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21,29,27,23,22,20,14,20,57,71,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
34,33,33,28,19,11,29,11,64,76,17,5,12,0,0,1,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
32,39,34,22,24,11,52,13,70,77,55,22,16,0,0,5,0,0,0,2,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20,29,19,18,11,9,30,8,64,76,2,1,37,0,0,0,0,0,0,0,0,1,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24,27,46,26,13,12,49,12,68,72,6,2,3,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
31,36,37,22,10,10,60,19,84,83,40,17,0,0,0,3,5,0,0,1,0,20,0,95,37,0,0,0,7,1,0,0,4,0,56,0,0,0,0,0,0,0,1,0,0,0,0
25,37,28,34,25,12,22,9,53,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
28,19,26,17,22,12,42,14,76,81,93,27,2,0,0,12,3,0,0,1,0,26,0,29,9,25,0,0,2,1,0,0,1,0,13,0,0,0,0,0,0,0,1,0,0,0,0
27,35,37,24,14,11,31,15,72,74,38,20,18,0,0,2,0,0,0,2,0,37,1,30,13,25,0,0,4,0,0,0,0,0,18,1,0,0,0,0,0,0,1,0,0,0,0
27,32,22,22,18,19,33,13,66,74,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20,24,22,17,10,4,27,6,55,56,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
36,28,25,24,22,15,38,11,72,72,6,1,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
34,35,33,23,23,14,33,16,66,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
34,36,35,20,22,12,45,19,78,84,46,18,0,0,0,2,0,0,1,2,0,24,0,85,29,1,0,0,9,0,0,2,2,0,40,0,0,0,0,0,0,0,1,0,0,0,0
17,19,21,19,10,10,21,6,59,58,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27,41,32,32,15,10,36,9,66,80,42,24,10,0,0,5,2,0,0,1,0,50,0,39,34,0,0,0,2,4,0,0,0,0,65,0,1,0,0,0,0,0,0,0,0,0,0
39,26,26,22,20,10,25,10,62,64,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,35,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
17,21,15,20,11,4,38,7,59,65,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21,52,36,17,14,7,36,7,59,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19,25,22,18,18,10,34,11,61,65,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25,31,31,12,10,11,34,12,77,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26,17,12,19,27,11,22,13,59,60,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
29,27,19,33,22,13,44,13,78,80,110,38,0,0,0,14,3,0,0,1,0,48,0,55,18,0,0,0,6,0,0,0,0,0,17,0,0,1,0,0,0,0,0,0,0,0,0
20,26,26,22,28,12,37,13,60,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18,14,21,12,11,7,35,6,54,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21,15,26,10,14,5,36,8,63,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
31,35,36,24,22,13,34,13,69,78,11,13,13,0,0,1,0,0,0,0,0,28,1,17,7,0,0,0,2,2,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0
25,32,23,15,21,12,58,16,79,86,92,38,0,0,0,10,4,0,0,1,0,53,0,96,36,0,0,0,12,4,1,0,1,0,46,0,0,0,0,0,0,0,0,0,1,0,0
36,35,21,20,20,12,33,12,68,74,-2,1,30,0,0,0,0,0,0,0,0,5,0,4,1,37,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0
39,37,35,28,28,12,50,10,88,84,103,30,4,0,0,12,0,0,1,0,0,24,0,155,35,2,0,0,21,1,0,0,1,0,17,0,0,0,0,0,0,0,1,0,0,0,0
18,34,24,28,26,14,50,12,78,88,113,38,0,0,0,12,2,0,0,2,0,45,0,89,30,8,0,0,10,3,0,1,0,0,29,0,0,0,0,0,0,0,1,0,0,0,0
19,16,24,12,14,7,45,5,64,66,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21,23,29,18,13,11,11,11,57,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21,27,19,20,23,16,28,20,59,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
31,33,17,24,20,11,19,11,72,75,58,23,10,0,0,6,0,0,2,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30,50,50,34,27,10,30,12,86,90,123,34,0,0,0,15,0,0,1,0,0,24,0,116,37,1,0,0,13,0,0,0,0,0,34,0,0,1,0,0,0,0,0,0,0,0,0
25,28,15,16,12,10,12,10,59,62,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
33,23,28,13,18,12,42,10,75,77,66,36,0,0,0,7,4,0,0,2,0,69,0,77,32,1,0,2,7,3,0,0,1,0,48,0,0,0,0,0,0,0,0,0,1,0,0
22,30,25,25,18,5,35,13,50,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
36,28,38,18,20,10,22,14,68,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23,29,23,18,22,16,42,13,65,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30,23,22,19,18,14,54,15,67,72,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19,23,22,17,18,12,46,13,60,68,0,1,23,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24,36,40,26,27,16,31,16,83,85,13,5,1,0,0,2,0,0,0,0,0,8,0,86,31,0,0,0,10,0,0,0,0,0,37,0,0,1,0,0,0,0,0,0,0,0,0
25,28,25,17,24,12,25,10,65,64,0,0,3,0,0,0,0,0,0,0,0,0,0,1,4,25,0,0,0,0,0,0,0,0,13,0,0,1,0,0,0,0,0,0,0,0,0
23,31,18,25,10,10,29,19,63,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24,29,26,16,19,11,55,14,90,84,117,30,0,0,0,15,1,0,1,1,0,22,0,168,38,0,0,0,24,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,1,0,0
23,33,30,23,25,12,42,12,62,71,18,7,25,0,0,2,0,0,0,0,0,9,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
37,35,33,22,14,8,23,14,77,74,14,10,14,0,0,1,0,1,0,0,0,16,0,36,9,21,0,1,4,1,0,0,1,0,12,0,0,0,0,0,0,1,0,0,0,0,0
28,47,33,32,25,11,60,18,83,77,1,1,32,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20,63,53,52,66,30,45,67,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
34,32,23,16,16,10,32,13,72,81,34,25,13,0,0,2,0,0,0,0,0,47,0,73,31,5,0,0,9,1,1,0,0,0,43,0,0,0,0,0,0,0,0,0,0,1,0
31,25,29,25,22,11,27,10,72,82,81,34,0,0,0,8,5,1,0,2,0,47,0,103,34,0,0,0,12,2,1,1,1,0,36,0,0,0,0,1,0,0,0,0,0,0,0
24,19,22,19,22,16,42,11,63,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
28,22,20,23,23,13,32,10,64,73,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,28,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0
21,35,37,22,25,15,40,19,70,74,33,14,21,0,0,4,0,0,0,0,0,21,0,42,12,20,0,0,4,0,0,0,1,0,15,0,0,0,1,0,0,0,0,0,0,0,0
31,32,35,23,16,11,29,15,70,70,16,6,31,0,0,2,0,1,0,0,0,5,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29,17,26,13,23,15,35,13,73,65,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,15,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0
30,22,34,15,27,12,13,12,64,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30,32,35,20,25,14,42,14,78,83,59,36,3,0,0,5,2,0,0,0,0,62,0,114,35,1,0,0,15,0,0,1,0,0,36,0,0,1,0,0,0,0,0,0,0,0,0
21,36,20,20,20,14,55,13,74,72,6,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
27,15,26,25,22,16,38,15,69,77,70,19,19,0,1,10,2,0,0,0,0,20,0,27,13,25,0,0,3,1,0,0,0,0,20,0,0,1,0,0,0,0,0,0,0,0,0
29,17,10,15,24,12,46,12,73,66,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,0,0,0,0,2,0,0,0,0,21,0,0,0,0,1,0,0,0,0,0,0,0
30,25,23,24,22,15,36,11,67,71,0,0,0,0,0,0,0,0,0,0,0,0,0,46,27,11,0,0,3,0,0,0,0,0,44,0,1,0,0,0,0,0,0,0,0,0,0
28,30,34,19,20,10,49,12,77,77,55,27,6,0,0,5,0,0,0,1,0,46,0,105,37,0,0,0,13,0,0,0,2,0,55,0,0,1,0,0,0,0,0,0,0,0,0
24,30,26,24,16,11,31,15,67,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20,52,40,40,9,4,32,9,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23,50,53,38,24,18,66,14,76,82,49,29,2,0,0,4,0,0,0,0,0,50,0,0,2,16,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0
28,40,34,23,13,11,55,14,70,75,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
34,19,22,23,22,13,65,12,83,82,113,37,1,0,0,12,1,0,0,1,0,38,0,126,37,1,0,0,15,1,0,0,0,0,29,0,0,0,0,0,0,0,1,0,0,0,0
21,22,23,11,14,7,38,7,58,69,29,29,9,0,0,2,1,0,0,0,0,63,0,6,1,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20,26,25,12,22,20,23,14,64,66,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28,29,28,22,16,13,15,10,65,60,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,28,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
38,24,23,14,17,8,34,12,70,73,0,0,30,0,0,0,0,0,0,0,0,0,0,0,2,19,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0
26,32,28,27,25,18,36,15,69,73,0,0,0,0,0,0,0,0,0,0,0,0,0,30,9,21,0,0,3,0,0,0,1,0,11,0,0,1,0,0,0,0,0,0,0,0,0
27,26,38,22,20,16,49,11,70,79,93,37,0,0,2,8,2,1,0,2,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
30,44,46,40,20,14,59,14,82,86,65,30,0,0,0,8,1,0,1,0,0,48,0,121,38,0,0,0,15,2,0,0,0,0,36,0,0,1,0,0,0,0,0,0,0,0,0
32,28,23,22,22,15,41,20,71,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26,21,20,18,20,11,10,9,65,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26,25,12,24,22,12,45,10,76,84,108,24,12,0,0,15,0,0,1,1,0,14,0,151,35,1,0,0,18,0,0,1,2,0,19,0,0,0,1,0,0,0,0,0,0,0,0
30,30,37,19,20,16,54,12,78,88,60,27,2,0,0,5,2,0,0,0,0,31,1,128,34,0,0,0,13,0,0,0,3,0,28,0,0,0,0,0,0,0,0,0,1,0,0
30,30,24,20,20,12,52,12,83,77,42,11,27,0,0,5,1,0,0,1,0,10,0,9,4,34,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0
25,35,37,23,16,15,38,12,69,82,51,20,13,0,0,8,3,0,0,0,0,30,0,45,13,17,0,0,4,1,0,0,1,0,10,0,0,0,0,0,0,1,0,0,0,0,0
28,41,26,24,23,15,30,13,66,78,2,1,37,0,0,0,0,0,0,0,0,1,0,2,1,36,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
33,29,23,22,18,13,17,14,60,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
35,24,32,22,22,11,41,10,71,79,52,25,12,0,0,6,0,0,0,0,0,38,1,64,25,10,0,0,6,0,0,0,0,0,29,0,0,0,1,0,0,0,0,0,0,0,0
32,25,31,22,25,14,36,11,72,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
34,26,24,20,23,14,56,12,70,75,76,28,7,0,0,9,1,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
