age,short_passing,long_passing,ball_control,interceptions,positioning,vision,marking,gk_handling,gk_reflexes,Points-16/17,Start-16/17,Sub-16/17,Goals-16/17,A-16/17,CS-16/17,Yellow-16/17,Red-16/17,Off-16/17,Pen_SV-16/17,Pen_M-16/17,Goals_conceded-16/17,OG-16/17,Points-15/16,Start-15/16,Sub-16/17.1,Goals-15/16,A-15/16,CS-15/16,Yellow-15/16,Red-15/16,Off-15/16,Pen_SV-15/16,Pen_M-15/16,Goals_conceded-15/16,OG-15/16,league_English Championship,league_English Premier League,league_French Ligue 1,league_French Ligue 2,league_German 2. Bundesliga,league_German Bundesliga,league_Italian Serie A,league_Italian Serie B,league_Spanish Primera Division,league_Spanish Segunda Division,league_Turkish Super Lig
25,78,74,77,73,74,69,78,10,11,66,26,12,1,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18,68,59,71,38,54,66,26,10,7,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
32,81,72,75,67,61,70,67,8,6,66,31,1,1,1,0,5,0,5,0,0,0,0,9,3,16,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
28,70,68,72,72,62,65,61,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26,77,74,77,74,70,70,68,14,11,45,14,5,3,1,0,5,0,3,0,0,0,0,83,27,4,4,2,0,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30,84,82,83,85,80,80,76,2,4,66,21,9,4,2,0,8,0,9,0,0,0,0,86,24,9,4,5,0,3,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
27,76,79,77,70,54,76,62,13,8,12,6,9,0,0,0,3,0,2,0,0,0,0,73,31,4,2,2,0,6,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
31,77,69,79,67,68,75,64,10,15,21,8,13,0,1,0,2,0,3,0,0,0,0,32,11,14,1,1,0,5,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20,74,73,73,67,62,68,59,7,7,4,0,18,0,0,0,0,0,0,0,0,0,0,3,1,35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19,76,74,76,69,50,71,62,11,8,47,26,10,0,0,0,12,0,5,0,0,0,0,22,9,27,0,0,0,3,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18,69,66,63,59,48,64,48,8,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25,66,57,68,62,61,58,49,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,27,8,16,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,81,80,81,77,78,81,57,13,9,5,2,2,0,0,0,0,0,2,0,0,0,0,51,25,3,1,1,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
32,74,73,62,77,54,63,73,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34,66,63,64,62,65,64,60,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23,71,63,71,37,64,70,33,14,13,35,10,25,0,2,0,1,0,6,0,0,0,0,47,15,14,2,1,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29,67,63,73,40,72,69,37,16,9,7,0,21,0,0,0,0,0,0,0,0,0,0,43,11,12,2,1,0,1,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23,47,45,61,64,33,27,70,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22,78,78,78,69,63,74,74,7,8,67,35,3,0,0,0,2,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27,76,77,75,57,65,76,43,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20,74,70,72,45,62,71,55,10,14,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26,66,71,68,68,30,55,71,9,12,22,8,30,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20,70,53,73,18,57,60,23,6,11,5,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
31,79,77,76,72,64,71,64,8,6,1,0,19,0,0,0,0,1,0,0,0,0,0,71,31,7,2,0,0,5,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30,85,86,80,70,78,84,59,10,13,71,28,7,1,5,0,9,0,14,0,0,0,0,80,32,5,1,5,0,8,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26,80,79,76,73,70,76,72,14,10,76,36,0,0,3,0,5,0,4,0,0,0,0,65,30,7,0,2,0,3,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23,73,70,73,70,67,70,61,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
30,72,69,71,71,68,75,39,15,6,17,3,8,1,0,0,1,0,3,0,0,0,0,28,5,17,1,1,0,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20,77,66,77,74,58,65,76,9,14,60,27,5,0,2,0,2,0,2,0,0,0,0,16,5,9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
40,79,75,79,54,67,81,53,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,85,27,8,3,5,0,6,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26,77,74,76,78,62,73,72,13,15,31,15,17,0,0,0,4,1,5,0,0,0,0,43,18,17,0,0,0,2,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
36,78,77,73,73,61,78,67,7,15,48,21,7,1,2,0,7,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22,72,65,74,50,67,68,42,13,11,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,69,59,69,73,55,49,68,12,12,43,21,6,0,1,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22,84,78,89,49,77,85,46,10,9,134,33,4,8,9,0,3,0,21,0,0,0,0,86,22,10,7,1,0,6,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20,69,62,77,16,60,68,12,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21,73,69,86,43,76,73,30,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,27,4,19,2,1,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25,72,68,72,71,20,56,69,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,48,22,10,0,2,0,4,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
29,71,70,76,65,77,69,38,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30,84,79,77,85,68,75,83,11,14,89,26,10,4,4,0,3,0,7,0,0,0,0,88,23,9,4,6,0,4,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26,79,75,78,66,71,73,50,13,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23,71,69,74,48,64,66,31,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
32,89,86,88,70,76,86,58,4,7,92,30,2,1,10,0,4,0,3,0,0,0,0,105,35,2,4,6,0,5,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23,66,61,70,35,64,61,32,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25,63,58,70,31,65,60,34,15,12,37,9,25,0,1,0,1,0,6,0,0,0,0,47,9,23,2,1,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
30,67,68,70,73,71,66,61,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22,74,70,83,38,75,69,21,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,59,14,23,2,1,0,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29,73,78,74,42,74,61,35,13,9,37,18,11,0,0,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
33,73,70,69,66,68,74,67,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24,78,73,76,69,54,74,65,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22,78,73,78,60,60,72,55,5,5,62,16,21,3,2,0,2,0,7,0,0,0,0,5,1,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25,76,71,74,74,71,68,74,6,11,22,8,15,0,1,0,3,0,5,0,0,0,0,89,32,5,5,1,0,7,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25,67,62,69,36,68,65,36,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24,72,67,71,69,68,54,69,9,11,36,15,12,0,2,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19,72,70,70,29,56,71,31,15,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23,63,58,63,58,38,54,57,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26,67,57,76,29,69,68,30,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,24,0,1,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21,74,76,64,61,63,72,62,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
28,74,74,78,72,79,72,65,12,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24,81,78,80,40,74,77,36,15,6,49,16,11,1,4,0,7,0,10,0,0,0,0,47,17,17,2,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
32,76,78,67,64,59,73,62,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25,68,54,70,66,61,63,65,14,14,50,22,8,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22,66,61,72,12,60,56,12,8,7,23,8,17,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31,78,76,75,78,58,68,68,6,7,56,23,13,1,1,0,6,0,3,0,0,0,0,33,16,10,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20,80,76,78,69,68,82,68,14,11,53,19,11,3,1,0,4,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25,82,84,78,86,66,76,83,14,12,55,20,7,4,0,0,10,0,6,0,0,0,0,47,17,19,1,3,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20,67,61,67,65,43,60,58,10,13,2,0,25,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25,75,69,76,76,71,65,76,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
29,78,79,78,77,76,73,76,16,13,87,30,5,6,0,0,5,0,5,0,1,0,0,62,21,4,3,2,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
31,69,66,62,75,53,65,55,16,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
33,67,58,65,44,59,68,42,14,16,0,0,0,0,0,0,0,0,0,0,0,0,0,33,8,18,1,1,0,1,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
28,81,81,80,73,75,80,54,7,13,55,22,8,2,2,0,8,0,10,0,1,0,0,24,5,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
31,77,81,74,54,77,81,54,7,6,48,17,21,1,3,0,7,0,11,0,0,0,0,33,12,17,1,1,0,6,1,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20,73,70,80,21,68,67,21,6,9,10,1,8,0,1,0,2,0,0,0,0,0,0,35,13,3,1,1,0,2,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24,74,69,72,72,57,63,67,15,11,49,27,3,0,1,0,7,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
31,70,76,77,75,76,71,80,13,8,99,32,1,6,4,0,5,1,0,0,0,0,0,107,32,0,9,3,0,5,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27,68,64,73,81,72,63,70,8,9,64,31,0,1,0,0,3,0,6,0,0,0,0,91,34,0,5,2,0,5,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
32,78,79,77,67,70,74,63,13,7,80,27,4,3,4,0,5,0,4,0,0,0,0,44,20,2,0,3,0,7,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25,75,65,76,35,73,70,29,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,25,3,12,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25,75,67,73,39,74,73,32,6,6,33,12,12,1,1,0,2,0,8,0,0,0,0,81,20,9,5,3,0,1,0,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19,72,75,65,25,53,63,45,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25,89,86,87,55,81,90,38,14,6,157,36,2,8,15,0,0,0,10,0,0,0,0,135,33,2,6,13,0,2,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18,76,59,79,30,73,76,28,12,14,76,15,19,3,6,0,1,0,5,0,0,0,0,22,4,7,2,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29,69,67,72,22,78,65,37,10,7,45,8,24,3,1,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
29,75,74,73,76,63,72,70,13,11,21,7,17,0,1,0,0,0,1,0,0,0,0,53,23,9,0,1,0,2,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27,75,72,75,76,65,72,72,12,16,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,24,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
33,79,75,77,75,74,75,78,8,11,36,12,10,1,2,0,0,0,0,0,0,0,0,60,20,8,1,5,0,3,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
30,68,62,67,77,33,49,79,7,11,70,35,2,0,1,0,3,0,1,0,0,0,0,48,29,0,0,0,0,7,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
24,64,49,70,74,50,26,73,14,8,88,35,0,4,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19,74,69,74,64,68,70,58,6,7,16,5,15,1,0,0,2,0,3,0,0,0,0,9,4,7,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29,71,61,73,43,70,64,36,15,13,28,5,10,1,2,0,1,0,2,0,0,0,0,88,21,10,6,3,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
31,87,85,85,80,80,84,72,3,4,42,15,14,1,2,0,2,0,9,0,0,0,0,44,23,0,0,2,0,8,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
29,83,74,76,82,42,69,75,6,8,51,27,9,0,0,0,9,0,6,0,0,0,0,61,33,2,0,1,0,9,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
29,78,75,74,66,73,73,61,9,12,12,6,5,0,0,0,1,0,4,0,0,0,0,47,25,1,1,0,0,9,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26,79,80,79,59,66,77,49,11,6,13,1,20,0,1,0,1,0,1,0,0,0,0,44,10,10,2,3,0,3,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23,72,64,68,32,76,64,24,10,11,55,11,15,4,1,0,1,0,8,0,0,0,0,11,0,10,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22,85,82,80,76,79,79,72,10,14,111,29,4,8,5,0,1,1,5,0,0,0,0,98,28,5,5,5,0,3,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30,70,74,73,68,70,71,70,9,14,13,2,18,0,1,0,1,0,2,0,0,0,0,71,20,18,3,3,0,5,0,11,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
29,60,63,73,52,65,61,32,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
28,73,70,74,47,68,71,48,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27,73,71,71,71,77,73,66,15,6,45,14,19,2,0,0,6,0,4,0,0,0,0,74,28,9,3,1,0,6,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
29,74,62,73,68,63,62,70,7,11,52,25,5,0,1,0,3,0,5,0,0,0,0,47,25,3,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20,79,78,83,76,73,80,70,15,13,62,24,9,2,2,0,8,0,2,0,0,0,0,52,22,13,0,2,0,10,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27,86,81,81,82,60,74,68,14,11,68,36,0,1,1,0,9,1,2,0,0,0,0,52,35,0,0,0,0,16,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
26,65,55,70,33,69,60,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22,76,71,72,72,42,60,70,13,15,46,17,17,1,1,0,3,0,0,0,0,0,0,6,1,11,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
33,85,82,80,84,58,80,71,9,9,63,27,0,1,3,0,5,0,6,0,0,0,0,60,28,0,1,2,0,7,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20,65,64,69,56,49,64,32,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24,76,74,77,45,74,77,34,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
28,71,73,71,68,67,59,73,11,6,61,27,6,1,2,0,6,0,1,0,0,0,0,60,24,10,0,3,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29,77,63,79,60,76,76,44,10,14,86,27,6,4,3,0,2,0,16,0,0,0,0,70,20,10,2,5,0,4,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
27,80,75,84,51,82,70,45,11,6,55,11,9,4,2,0,0,0,11,0,0,0,0,126,30,1,13,3,0,9,0,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29,72,65,73,37,63,71,19,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30,65,59,69,24,66,64,25,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,69,70,69,62,59,59,68,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27,76,76,72,82,62,71,63,11,12,31,17,16,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25,82,78,83,68,75,80,58,12,6,104,28,9,6,5,0,6,0,21,0,0,0,0,83,25,11,4,3,0,6,0,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
34,76,72,75,72,66,76,63,12,13,70,32,5,1,1,0,5,0,3,0,0,0,0,47,19,9,0,1,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
33,82,82,78,87,55,72,75,7,9,81,27,7,4,4,0,9,0,9,0,0,0,0,49,23,7,1,2,0,9,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30,69,66,70,74,68,67,60,4,4,37,16,5,2,0,0,4,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
28,70,60,77,72,63,37,74,4,4,5,3,7,0,0,0,1,0,1,0,0,0,0,12,4,6,0,2,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
22,78,75,77,71,67,73,66,10,9,36,15,20,1,1,0,8,1,4,0,0,0,0,38,16,20,1,2,0,9,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
29,64,62,71,23,68,59,12,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,49,20,13,1,2,0,10,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26,63,53,74,28,67,50,22,10,10,25,3,16,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
27,80,77,80,72,70,78,71,16,16,58,18,3,5,0,0,6,0,6,0,0,0,0,45,20,8,0,2,0,8,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25,74,75,71,64,76,72,48,14,9,45,19,11,1,1,0,7,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26,74,67,80,24,79,68,26,10,9,81,30,7,2,4,0,4,0,15,0,0,0,0,27,6,31,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
33,82,79,75,84,57,68,78,16,9,94,37,1,2,3,0,0,0,5,0,0,0,0,87,38,0,1,3,0,3,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
29,78,81,74,69,57,74,73,7,6,15,7,6,0,0,0,4,0,6,0,0,0,0,6,2,15,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22,69,68,72,67,67,68,52,15,7,0,0,1,0,0,0,0,0,0,0,0,0,0,33,12,18,1,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
32,75,74,67,70,64,67,65,11,11,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27,79,64,76,79,59,68,77,12,15,91,36,0,3,2,0,2,0,0,0,0,0,0,37,6,32,1,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
28,69,67,70,68,65,63,70,9,12,32,9,22,1,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31,91,79,90,43,81,92,25,1,1,103,31,4,4,8,0,6,0,11,0,0,0,0,100,22,2,2,15,0,1,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
34,74,72,70,68,55,73,65,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30,83,73,79,78,72,76,69,14,7,70,29,3,3,1,0,8,0,9,0,0,0,0,43,14,2,1,3,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
34,72,70,71,72,60,68,60,9,8,18,9,9,0,0,0,5,0,3,0,0,0,0,31,12,23,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19,55,55,48,48,28,46,43,12,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29,77,75,75,59,65,73,39,14,9,56,18,18,2,4,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17,70,65,65,44,64,57,50,10,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
31,70,67,69,65,62,65,43,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
35,70,70,65,65,51,66,55,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25,72,66,73,75,71,64,75,9,11,73,25,9,1,5,0,1,0,1,0,0,0,0,42,13,24,1,1,0,3,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
33,75,75,69,76,59,70,68,8,8,46,21,0,1,2,0,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
